OPEN_TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,QUOTE_ASSET_VOLUME,NUMBER_OF_TRADES,TAKER_BUY_BASE_ASSET_VOLUME,TAKER_BUY_QUOTE_ASSET_VOLUME,YEAR_AND_MONTH
1503085200000,4105.36,4117.41,4082.0,4089.05,6.963599,28497.67847234,26,5.991241,24511.53911594,201708
1503085500000,4089.05,4106.37,4053.16,4106.37,5.284304,21532.52220546,25,1.485368,6093.62802496,201708
1503085800000,4068.57,4131.34,4068.57,4108.82,3.071463,12570.32295321,13,1.561462,6426.77818464,201708
1503086100000,4131.34,4136.48,4074.28,4136.28,5.093273,20854.65584371,18,1.899026,7798.95592854,201708
1503086400000,4135.0,4135.0,4044.25,4100.0,2.539621,10347.95426443,19,0.433755,1781.88393286,201708
1503086700000,4072.12,4109.47,4072.12,4082.15,1.479037,6052.60673491,14,1.221173,4992.92236283,201708
1503087000000,4066.21,4082.15,4034.23,4082.15,0.374531,1512.97032679,3,0.053531,217.98249679,201708
1503087300000,4082.15,4082.15,4082.15,4082.15,0.04521,184.5540015,4,0.041075,167.67431125,201708
1503087600000,4082.15,4082.15,4082.15,4082.15,0.0,0.0,0,0.0,0.0,201708
1503087900000,4046.51,4061.19,4010.9,4010.9,4.599311,18607.09898808,16,2.742732,11133.75877698,201708
1503088200000,4043.92,4061.0,3999.0,3999.0,3.072206,12355.23485524,30,2.366011,9508.03871646,201708
1503088500000,3999.0,4048.12,3999.0,4047.0,0.971562,3908.20233688,16,0.846038,3406.23186088,201708
1503088800000,4021.98,4026.83,3981.13,4026.82,4.899487,19614.4712567,24,1.295066,5206.43761435,201708
1503089100000,4015.4,4026.82,4015.4,4015.4,0.894922,3598.50512804,10,0.894922,3598.50512804,201708
1503089400000,4026.82,4026.82,4021.11,4021.11,0.89626,3605.27976568,14,0.809348,3255.79705336,201708
1503089700000,4026.81,4026.81,4021.11,4021.11,0.19589,787.7679414,5,0.19589,787.7679414,201708
1503090000000,4015.4,4015.4,3956.3,3956.3,2.851363,11321.79471206,14,0.2006,799.1027476,201708
1503090300000,3956.3,3985.89,3949.36,3985.89,1.649738,6533.27140074,15,1.649738,6533.27140074,201708
1503090600000,3985.89,3985.89,3971.09,3985.89,0.113266,450.47421674,3,0.113266,450.47421674,201708
1503090900000,3971.09,3985.88,3971.09,3985.88,0.956304,3805.77563129,9,0.834035,3318.53366629,201708
1503091200000,3985.89,4006.33,3985.89,4006.33,0.616734,2464.55059954,9,0.616734,2464.55059954,201708
1503091500000,4000.95,4000.95,3980.0,3982.87,0.94841,3785.46579057,13,0.700226,2792.68600065,201708
1503091800000,3982.87,3982.87,3981.43,3981.43,0.139209,554.35630983,3,0.073209,291.58192983,201708
1503092100000,3980.0,3980.0,3960.0,3960.0,0.145101,575.80198,3,0.145,575.4,201708
1503092400000,3956.3,3976.0,3938.77,3976.0,1.618487,6393.56573093,15,0.401071,1590.706216,201708
1503092700000,3966.69,3966.69,3966.69,3966.69,0.015948,63.26077212,1,0.015948,63.26077212,201708
1503093000000,3976.0,3976.0,3966.69,3975.69,1.523787,6057.60777803,20,1.523787,6057.60777803,201708
1503093300000,3975.69,3980.0,3972.33,3975.69,4.160284,16537.32335916,49,4.031142,16024.32669371,201708
1503093600000,3996.92,3996.92,3938.77,3996.92,4.56019,18142.84142488,17,2.49638,9977.8311496,201708
1503093900000,3996.92,4000.95,3996.92,4000.95,2.652729,10603.56772677,16,2.176554,8700.33434577,201708
1503094200000,4000.95,4061.18,4000.95,4061.18,2.771601,11100.6870087,19,2.539103,10170.4741356,201708
1503094500000,4061.0,4061.0,4061.0,4061.0,1.035123,4203.634503,11,1.035123,4203.634503,201708
1503094800000,4061.0,4061.0,4030.44,4061.0,6.270453,25430.85080308,19,6.270453,25430.85080308,201708
1503095100000,4061.0,4094.0,4030.44,4094.0,7.313429,29712.90349513,72,7.144465,29026.72461165,201708
1503095400000,4062.21,4131.83,4062.21,4101.35,1.540779,6331.57315173,10,1.540779,6331.57315173,201708
1503095700000,4088.41,4088.41,4088.41,4088.41,0.009228,37.72784748,2,0.009228,37.72784748,201708
1503096000000,4088.41,4088.41,4088.41,4088.41,0.0,0.0,0,0.0,0.0,201708
1503096300000,4088.41,4101.35,4064.76,4101.35,3.222676,13163.74964837,35,3.222043,13161.16298992,201708
1503096600000,4101.35,4101.35,4101.35,4101.35,0.026073,106.93449855,1,0.026073,106.93449855,201708
1503096900000,4099.01,4113.75,4099.01,4113.75,0.503924,2067.622515,7,0.503924,2067.622515,201708
1503097200000,4106.35,4106.35,4101.4,4101.4,0.334005,1370.31324765,7,0.334005,1370.31324765,201708
1503097500000,4099.01,4099.01,4087.59,4099.01,1.147536,4695.19653936,3,1.025536,4195.11731936,201708
1503097800000,4087.5,4101.4,4085.88,4101.4,1.228886,5031.0621984,15,1.110066,4545.3854484,201708
1503098100000,4099.01,4131.83,4099.01,4131.83,7.979175,32826.77569863,24,6.964919,28639.97330168,201708
1503098400000,4131.83,4136.48,4131.83,4135.47,3.740282,15460.84960841,16,2.6605,10999.37394735,201708
1503098700000,4118.41,4119.42,4104.96,4119.42,6.470667,26611.0379186,19,5.986467,24616.9037966,201708
1503099000000,4119.42,4120.42,4119.42,4120.42,3.386521,13951.54304082,24,2.537254,10453.00194068,201708
1503099300000,4120.42,4120.42,4120.42,4120.42,0.810544,3339.78170848,11,0.810544,3339.78170848,201708
1503099600000,4120.42,4120.42,4097.26,4120.42,4.65911,19106.16411624,10,4.362205,17887.96290124,201708
1503099900000,4120.42,4120.42,4115.48,4115.48,2.038813,8393.33532666,18,2.038813,8393.33532666,201708
1503100200000,4115.48,4115.48,4091.53,4115.0,9.432188,38744.25703149,35,7.875617,32375.50008786,201708
1503100500000,4115.0,4115.4,4108.37,4108.37,3.709109,15262.25077577,32,3.049105,12546.11090657,201708
1503100800000,4108.37,4108.37,4106.44,4106.44,1.827789,7507.5529638,15,1.710825,7027.19305948,201708
1503101100000,4104.36,4121.81,4097.94,4116.41,6.62939,27226.22072319,25,5.529755,22709.17392659,201708
1503101400000,4110.38,4111.39,4091.52,4110.38,5.875165,24110.1120632,29,5.240401,21512.01124068,201708
1503101700000,4110.38,4116.4,4100.0,4116.4,1.448261,5951.97881738,19,1.087263,4470.7637872,201708
1503102000000,4116.4,4132.04,4084.28,4090.81,3.879098,15889.84555952,14,2.630543,10782.24633692,201708
1503102300000,4132.04,4135.47,4125.44,4125.44,2.653949,10968.17389353,17,1.395511,5764.73096599,201708
1503102600000,4125.44,4125.44,4110.47,4125.44,1.209164,4988.10898216,10,0.954856,3939.20113664,201708
1503102900000,4120.0,4120.0,4115.23,4120.0,5.824895,23984.45641871,8,5.824895,23984.45641871,201708
1503103200000,4119.0,4120.0,4119.0,4120.0,3.11307,12823.05829,14,3.11307,12823.05829,201708
1503103500000,4120.0,4125.45,4115.0,4125.45,4.018618,16555.018576,14,3.438829,14165.397335,201708
1503103800000,4125.44,4178.31,4125.44,4178.31,3.742414,15534.41889696,22,2.31217,9604.34218484,201708
1503104100000,4163.49,4163.49,4142.78,4163.49,1.087064,4518.46236336,9,1.087064,4518.46236336,201708
1503104400000,4163.49,4178.31,4163.49,4178.31,0.194307,810.07051653,6,0.194307,810.07051653,201708
1503104700000,4160.71,4160.71,4143.11,4143.11,0.025788,107.12038948,2,0.015788,65.68928948,201708
1503105000000,4156.99,4156.99,4156.99,4156.99,1.227221,5101.54542479,12,1.077221,4477.99692479,201708
1503105300000,4156.99,4156.99,4156.99,4156.99,0.734825,3054.66017675,9,0.734825,3054.66017675,201708
1503105600000,4156.99,4156.99,4156.99,4156.99,0.004515,18.76880985,2,0.004515,18.76880985,201708
1503105900000,4156.99,4156.99,4156.99,4156.99,1.557652,6475.14378748,19,1.557652,6475.14378748,201708
1503106200000,4156.99,4184.68,4156.99,4184.68,0.622698,2598.65443686,7,0.364936,1527.14038048,201708
1503106500000,4184.68,4184.69,4170.59,4181.66,8.028428,33553.05514421,24,6.601101,27580.14126216,201708
1503106800000,4181.66,4181.66,4176.65,4176.65,1.494031,6246.98054039,16,1.494031,6246.98054039,201708
1503107100000,4159.88,4183.16,4159.88,4183.16,5.903449,24616.55491088,14,5.392054,22480.63698413,201708
1503107400000,4183.16,4183.16,4154.41,4167.61,5.609541,23340.09906733,19,5.022569,20890.93169837,201708
1503107700000,4167.61,4167.61,4148.53,4148.53,3.432722,14274.31672738,16,3.432722,14274.31672738,201708
1503108000000,4148.53,4149.49,4148.53,4149.49,1.983821,8230.51951073,9,1.638529,6798.06528997,201708
1503108300000,4149.49,4152.55,4149.49,4152.55,1.3569,5633.13097374,8,0.658471,2732.86962979,201708
1503108600000,4152.55,4152.55,4151.02,4152.55,4.268433,17720.29807752,7,4.268433,17720.29807752,201708
1503108900000,4152.55,4168.07,4152.55,4168.07,3.239455,13464.04377705,12,2.528486,10511.7094561,201708
1503109200000,4168.07,4168.07,4168.07,4168.07,2.200059,9169.99991613,23,0.906097,3776.67572279,201708
1503109500000,4158.77,4168.07,4158.77,4168.07,0.299291,1246.82413837,5,0.299291,1246.82413837,201708
1503109800000,4168.07,4170.02,4156.39,4170.0,1.880131,7832.15392198,22,1.612424,6716.33240649,201708
1503110100000,4163.19,4170.0,4163.19,4170.0,2.454442,10224.91026276,22,2.225496,9271.76456502,201708
1503110400000,4163.19,4170.0,4163.19,4170.0,0.691945,2885.39488485,7,0.691945,2885.39488485,201708
1503110700000,4170.19,4184.0,4170.19,4184.0,0.075794,316.376356,2,0.075794,316.376356,201708
1503111000000,4184.0,4184.0,4184.0,4184.0,0.204203,854.385352,3,0.204203,854.385352,201708
1503111300000,4156.39,4156.39,4156.39,4156.39,0.1,415.639,1,0.0,0.0,201708
1503111600000,4156.39,4156.39,4156.39,4156.39,0.0,0.0,0,0.0,0.0,201708
1503111900000,4180.0,4180.0,4156.39,4156.39,0.031934,132.92639068,5,0.011934,49.79859068,201708
1503112200000,4142.78,4155.56,4131.19,4155.56,0.391815,1622.4290434,6,0.270815,1121.1526634,201708
1503112500000,4149.17,4155.56,4120.0,4140.0,4.943839,20415.55230472,24,4.463096,18434.88203272,201708
1503112800000,4140.0,4157.65,4138.0,4157.65,2.510042,10402.80502647,26,2.116071,8772.55302847,201708
1503113100000,4156.0,4157.65,4156.0,4156.0,0.712218,2960.09413335,16,0.471103,1958.02019335,201708
1503113400000,4121.0,4130.34,4103.52,4116.41,1.068003,4390.95598038,7,0.073365,302.7142625,201708
1503113700000,4116.0,4116.0,4116.0,4116.0,0.450533,1854.393828,1,0.450533,1854.393828,201708
1503114000000,4116.0,4116.0,4116.0,4116.0,0.0,0.0,0,0.0,0.0,201708
1503114300000,4143.25,4143.25,4143.25,4143.25,0.006752,27.975224,1,0.006752,27.975224,201708
1503114600000,4143.0,4156.0,4125.69,4138.55,8.371461,34650.59191617,18,8.117521,33598.13504677,201708
1503114900000,4125.44,4138.55,4125.44,4138.55,1.125323,4645.64473657,18,1.091912,4507.80966073,201708
1503115200000,4138.5,4138.55,4110.06,4138.55,2.480263,10261.09435275,12,2.358263,9759.66703275,201708
1503115500000,4138.55,4156.0,4134.0,4156.0,5.440977,22545.75110295,24,5.254448,21773.79151,201708
1503115800000,4156.0,4156.0,4156.0,4156.0,1.532081,6367.328636,11,1.532081,6367.328636,201708
1503116100000,4134.0,4156.0,4134.0,4156.0,0.267155,1107.37018,7,0.267155,1107.37018,201708
1503116400000,4146.0,4146.0,4146.0,4146.0,0.077475,321.21135,2,0.010875,45.08775,201708
1503116700000,4112.0,4156.0,4076.63,4130.0,5.16273,21192.78317901,18,1.247325,5154.375674,201708
1503117000000,4130.0,4130.0,4130.0,4130.0,0.074611,308.14343,3,0.074611,308.14343,201708
1503117300000,4105.38,4105.38,4057.96,4057.96,1.004001,4075.68811796,3,0.0,0.0,201708
1503117600000,4092.63,4140.0,4092.63,4140.0,0.373906,1535.70201,5,0.373906,1535.70201,201708
1503117900000,4140.0,4140.0,4140.0,4140.0,0.129037,534.21318,2,0.129037,534.21318,201708
1503118200000,4092.04,4092.04,4092.04,4092.04,0.072,294.62688,1,0.072,294.62688,201708
1503118500000,4046.26,4068.63,4046.26,4068.26,0.738996,2999.85973247,10,0.346123,1408.15022149,201708
1503118800000,4123.95,4123.95,4122.0,4122.0,0.152395,628.20384045,2,0.152395,628.20384045,201708
1503119100000,4120.0,4122.0,4120.0,4122.0,1.323968,5455.469876,8,1.323968,5455.469876,201708
1503119400000,4122.0,4122.0,4122.0,4122.0,1.542472,6358.069584,5,1.502978,6195.275316,201708
1503119700000,4122.0,4123.95,4122.0,4123.95,4.032523,16624.1061438,13,4.024616,16591.5134898,201708
1503120000000,4111.38,4111.38,4084.11,4084.11,0.732675,3003.7464581,9,0.501249,2058.13191082,201708
1503120300000,4084.11,4084.11,4047.71,4047.71,0.768371,3132.37286481,4,0.618371,2525.21636481,201708
1503120600000,4047.71,4047.71,4027.83,4027.83,2.323305,9371.93474925,7,0.096417,390.26805507,201708
1503120900000,4039.71,4082.27,4039.71,4048.65,0.264662,1072.46462122,6,0.251825,1020.25256275,201708
1503121200000,4082.0,4082.0,4082.0,4082.0,0.195033,796.124706,1,0.195033,796.124706,201708
1503121500000,4077.0,4077.0,4064.57,4077.0,0.645437,2627.680359,6,0.645437,2627.680359,201708
1503121800000,4077.0,4077.0,4077.0,4077.0,0.027535,112.260195,3,0.027535,112.260195,201708
1503122100000,4077.0,4077.0,4077.0,4077.0,0.505818,2062.219986,2,0.167846,684.308142,201708
1503122400000,4077.0,4077.0,4077.0,4077.0,2.322489,9468.787653,3,0.0,0.0,201708
1503122700000,4077.0,4078.32,4064.57,4064.57,14.033725,57203.519409,28,1.325335,5394.05386579,201708
1503123000000,4062.19,4062.19,4026.34,4061.0,4.205369,17030.14865646,17,4.169343,16885.09573162,201708
1503123300000,4080.0,4082.0,4060.36,4082.0,6.019109,24503.72641288,18,5.990651,24387.61777288,201708
1503123600000,4070.43,4082.0,4040.25,4050.0,6.324402,25606.23867846,12,5.815466,23545.04787846,201708
1503123900000,4054.16,4067.09,4045.59,4045.59,6.137546,24878.74854531,16,5.673333,22996.75476923,201708
1503124200000,4064.85,4064.85,4052.59,4052.59,2.052837,8335.39933321,14,1.058491,4296.96752909,201708
1503124500000,4048.23,4048.23,4046.1,4046.12,5.700008,23064.77351236,21,5.238127,21195.83309641,201708
1503124800000,4046.12,4046.12,4033.47,4033.47,2.375814,9605.25500363,12,0.913826,3689.90535683,201708
1503125100000,4030.0,4033.47,4019.98,4033.47,0.656873,2645.47136906,12,0.530787,2137.34478906,201708
1503125400000,4019.98,4033.47,4019.98,4033.47,0.140179,564.74767147,5,0.140179,564.74767147,201708
1503125700000,4001.0,4001.0,3986.87,3986.87,1.48708,5942.81536,9,0.42,1674.4854,201708
1503126000000,3969.12,3970.83,3933.21,3933.21,1.131057,4478.91852356,9,0.814993,3231.24777812,201708
1503126300000,3940.0,3986.87,3940.0,3986.87,4.50655,17878.18803296,14,4.040404,16027.88125162,201708
1503126600000,3951.14,3999.14,3951.14,3999.14,2.41812,9640.96381272,24,0.852137,3398.98663951,201708
1503126900000,3998.98,3999.0,3998.98,3999.0,0.519662,2078.12678164,11,0.187687,750.55875664,201708
1503127200000,3999.15,3999.15,3970.0,3999.15,0.45338,1805.788827,5,0.20138,805.348827,201708
1503127500000,3999.15,3999.15,3999.15,3999.15,0.0,0.0,0,0.0,0.0,201708
1503127800000,3999.15,4019.01,3999.15,4001.91,6.113129,24470.15587989,16,6.040479,24179.61763239,201708
1503128100000,4001.91,4015.77,3984.51,4004.96,5.758384,23009.4518564,20,4.890972,19533.28900298,201708
1503128400000,4004.96,4005.97,4002.0,4005.97,5.165354,20682.67328104,20,3.932674,15746.7452984,201708
1503128700000,4005.97,4005.97,3977.19,4005.97,1.569113,6264.46521875,6,0.827126,3313.44194222,201708
1503129000000,4005.97,4033.46,4005.97,4021.03,1.823752,7333.12450402,20,1.127786,4536.79490016,201708
1503129300000,4021.03,4033.47,4021.03,4033.47,1.970721,7934.84034875,17,1.314357,5295.58101383,201708
1503129600000,4033.47,4045.7,4033.47,4045.7,4.099622,16566.60894033,18,3.554047,14366.04854508,201708
1503129900000,4045.7,4064.84,4023.88,4048.13,1.993464,8056.66535404,18,1.786237,7222.80877328,201708
1503130200000,4048.13,4048.13,4028.18,4048.13,5.417535,21873.16127462,28,4.312814,17401.14628173,201708
1503130500000,4048.13,4048.13,4039.85,4039.85,1.307828,5286.58226788,9,0.926992,3744.9086312,201708
1503130800000,4039.85,4039.85,4035.08,4035.08,0.061266,247.45470207,3,0.061266,247.45470207,201708
1503131100000,4035.08,4035.08,4035.08,4035.08,0.0,0.0,0,0.0,0.0,201708
1503131400000,4013.89,4035.08,4013.89,4013.89,1.302125,5227.05532381,13,0.022124,89.27210992,201708
1503131700000,4013.89,4013.89,4013.89,4013.89,0.01984,79.6355776,2,0.01984,79.6355776,201708
1503132000000,4014.47,4014.47,4014.47,4014.47,0.006461,25.93749067,1,0.006461,25.93749067,201708
1503132300000,4000.0,4000.0,4000.0,4000.0,0.212,848.0,3,0.0,0.0,201708
1503132600000,4000.0,4000.0,3964.08,3965.08,3.518002,13975.46633016,14,0.0,0.0,201708
1503132900000,3999.0,3999.0,3975.54,3999.0,0.068262,272.651298,3,0.068262,272.651298,201708
1503133200000,3999.0,3999.0,3999.0,3999.0,0.0,0.0,0,0.0,0.0,201708
1503133500000,3999.0,4007.23,3999.0,4007.23,0.770287,3082.89215709,6,0.631402,2526.34801854,201708
1503133800000,4014.47,4020.02,4010.01,4020.02,1.466394,5890.409814,8,0.226471,909.45438092,201708
1503134100000,4020.02,4035.0,4014.72,4035.0,0.219223,881.77113544,6,0.218201,877.662675,201708
1503134400000,4035.0,4035.0,4035.0,4035.0,0.604431,2438.879085,7,0.604431,2438.879085,201708
1503134700000,4021.04,4036.08,4021.04,4021.04,1.101627,4436.98398268,6,1.101627,4436.98398268,201708
1503135000000,4021.04,4021.04,4021.04,4021.04,0.0,0.0,0,0.0,0.0,201708
1503135300000,4049.74,4054.72,4049.74,4054.72,0.094167,381.80504658,2,0.003167,12.82552658,201708
1503135600000,4054.72,4082.25,4054.72,4082.25,0.910361,3710.605859,12,0.634268,2589.104793,201708
1503135900000,4082.25,4082.25,4082.25,4082.25,0.0,0.0,0,0.0,0.0,201708
1503136200000,4068.2,4068.2,4068.2,4068.2,0.017733,72.1413906,1,0.017733,72.1413906,201708
1503136500000,4068.2,4068.2,4068.2,4068.2,0.0,0.0,0,0.0,0.0,201708
1503136800000,4054.0,4054.0,4054.0,4054.0,0.030628,124.165912,1,0.0,0.0,201708
1503137100000,4054.0,4054.0,4054.0,4054.0,0.0,0.0,0,0.0,0.0,201708
1503137400000,4015.37,4054.0,4015.37,4054.0,0.642268,2584.787142,8,0.092372,374.476088,201708
1503137700000,4054.0,4082.0,4033.51,4033.51,2.513059,10178.63631267,17,2.27539,9208.47145467,201708
1503138000000,4033.51,4033.51,4033.51,4033.51,0.538902,2173.66660602,5,0.538902,2173.66660602,201708
1503138300000,4000.58,4000.58,4000.58,4000.58,0.169,676.09802,2,0.0,0.0,201708
1503138600000,4033.0,4033.0,4033.0,4033.0,0.106219,428.381227,1,0.0,0.0,201708
1503138900000,4033.0,4033.0,4033.0,4033.0,0.0,0.0,0,0.0,0.0,201708
1503139200000,4000.58,4008.28,3982.08,3982.08,0.197801,790.7438449,6,0.001816,7.27903648,201708
1503139500000,4000.1,4000.58,4000.1,4000.1,0.211,844.07726,3,0.210994,844.0532594,201708
1503139800000,4000.1,4000.1,4000.1,4000.1,0.0,0.0,0,0.0,0.0,201708
1503140100000,3992.28,4000.58,3992.28,4000.58,1.477954,5909.30341332,16,1.168692,4672.07604136,201708
1503140400000,4016.0,4033.0,4000.0,4016.01,1.553983,6237.41342476,20,1.255651,5037.09973276,201708
1503140700000,4016.01,4016.01,3969.07,3969.07,3.265677,13057.45230177,34,3.21085,12837.88502902,201708
1503141000000,3995.92,4007.97,3994.96,3998.95,1.13481,4539.34497907,8,0.805533,3223.58042923,201708
1503141300000,3984.01,4007.97,3952.11,3952.11,10.733954,42821.76924626,24,7.049956,28172.36440068,201708
1503141600000,3978.03,3990.71,3952.08,3990.71,5.240148,20839.9032026,45,3.208079,12798.60191257,201708
1503141900000,3990.71,4003.96,3951.14,3960.76,6.578773,26183.06711567,21,2.273923,9099.70625885,201708
1503142200000,3981.81,4002.87,3933.21,3972.12,3.849286,15221.45780331,19,1.427347,5669.31848932,201708
1503142500000,3972.12,3972.12,3907.52,3970.92,2.07137,8153.63985757,18,1.093539,4324.0346826,201708
1503142800000,3900.0,3970.9,3882.59,3970.58,4.58987,17906.59329534,12,0.724061,2858.62215474,201708
1503143100000,3920.59,3970.56,3850.0,3903.79,5.097792,19809.2196942,25,1.661789,6539.54402704,201708
1503143400000,3942.05,3942.05,3896.02,3942.04,2.497533,9806.81464877,19,2.497533,9806.81464877,201708
1503143700000,3942.04,3957.6,3940.0,3957.6,1.565387,6175.1257772,17,0.527814,2085.00733088,201708
1503144000000,3945.12,3945.12,3945.12,3945.12,0.234426,924.83870112,1,0.234426,924.83870112,201708
1503144300000,3945.12,3945.12,3945.12,3945.12,0.0,0.0,0,0.0,0.0,201708
1503144600000,3940.76,3971.12,3940.76,3968.35,0.675635,2675.97124586,7,0.675635,2675.97124586,201708
1503144900000,3987.71,3987.71,3945.12,3945.12,0.310594,1225.99841437,7,0.029415,116.18467597,201708
1503145200000,3928.89,4002.88,3928.89,4002.88,2.595382,10308.27796671,22,1.862309,7402.41245745,201708
1503145500000,4021.01,4033.0,3981.5,4033.0,2.592574,10422.6604756,26,1.519416,6104.20291779,201708
1503145800000,3999.96,4049.91,3991.51,4033.0,1.870427,7523.08656411,22,1.589188,6388.84967711,201708
1503146100000,4012.25,4057.8,4012.25,4046.83,1.795524,7252.46040063,19,1.389415,5608.8296114,201708
1503146400000,4045.69,4095.0,4044.56,4082.0,7.275051,29530.70647235,34,4.13372,16743.70461771,201708
1503146700000,4095.0,4095.0,4090.25,4095.0,2.651395,10846.22364975,18,2.651395,10846.22364975,201708
1503147000000,4090.25,4095.0,4075.64,4075.64,1.682091,6884.23961664,12,1.241838,5085.32661,201708
1503147300000,4095.0,4095.0,4085.32,4095.0,0.547885,2242.6136698,5,0.547885,2242.6136698,201708
1503147600000,4095.0,4100.0,4095.0,4100.0,0.316129,1295.172045,5,0.229033,938.513925,201708
1503147900000,4100.0,4100.0,4059.92,4059.92,0.172327,701.32809934,3,0.049327,201.95793934,201708
1503148200000,4059.92,4059.92,4059.92,4059.92,0.0,0.0,0,0.0,0.0,201708
1503148500000,4059.92,4059.92,4059.92,4059.92,0.0,0.0,0,0.0,0.0,201708
1503148800000,4059.92,4059.92,4059.92,4059.92,0.0,0.0,0,0.0,0.0,201708
1503149100000,4097.0,4100.0,4059.93,4059.93,4.776367,19550.842132,6,4.280367,17537.116852,201708
1503149400000,4059.92,4099.78,4059.92,4099.78,3.079528,12505.01772308,20,2.264506,9196.08952463,201708
1503149700000,4095.75,4095.75,4070.92,4095.74,1.630187,6667.34792675,12,1.630187,6667.34792675,201708
1503150000000,4083.27,4083.27,4066.21,4066.21,0.294531,1199.66213447,3,0.294531,1199.66213447,201708
1503150300000,4066.21,4066.21,4066.21,4066.21,0.0,0.0,0,0.0,0.0,201708
1503150600000,4066.21,4066.21,4066.21,4066.21,0.0,0.0,0,0.0,0.0,201708
1503150900000,4053.38,4053.38,4035.49,4039.84,2.436595,9841.96448315,5,0.033,133.31472,201708
1503151200000,4066.0,4066.0,4013.7,4013.7,0.92421,3724.57274,8,0.45421,1838.13374,201708
1503151500000,4030.28,4030.28,4030.28,4030.28,0.092,370.78576,2,0.092,370.78576,201708
1503151800000,4066.0,4066.0,4037.21,4037.21,0.193161,781.937826,2,0.073161,297.472626,201708
1503152100000,4066.0,4068.31,4045.19,4045.19,0.67828,2758.48699317,3,0.67828,2758.48699317,201708
1503152400000,4045.19,4045.19,4045.19,4045.19,0.0,0.0,0,0.0,0.0,201708
1503152700000,4045.0,4045.0,4027.21,4027.21,0.157794,635.8040979,3,0.018804,76.06218,201708
1503153000000,4045.0,4045.0,4045.0,4045.0,0.016962,68.61129,1,0.016962,68.61129,201708
1503153300000,4045.0,4045.0,4045.0,4045.0,1.590717,6434.450265,4,1.558917,6305.819265,201708
1503153600000,4039.78,4045.19,4039.78,4045.19,0.010665,43.11065991,2,0.004881,19.74457239,201708
1503153900000,4045.16,4045.16,4039.78,4039.78,0.176842,714.41690264,2,0.002626,10.62259016,201708
1503154200000,4039.78,4039.78,4039.78,4039.78,0.0,0.0,0,0.0,0.0,201708
1503154500000,4029.68,4042.41,4029.68,4042.41,0.493795,1992.3041414,7,0.493795,1992.3041414,201708
1503154800000,4036.59,4063.44,4036.59,4063.44,2.95891,11967.50964936,10,2.926967,11838.38294673,201708
1503155100000,4045.19,4063.44,4045.19,4063.44,0.697633,2825.90579642,9,0.317934,1289.95119861,201708
1503155400000,4045.38,4049.7,4040.23,4049.7,1.266111,5122.12962429,12,1.074157,4345.81585362,201708
1503155700000,4049.7,4049.7,4040.23,4040.23,0.126632,512.69707736,4,0.019405,78.58425053,201708
1503156000000,4031.06,4031.06,4031.06,4031.06,0.847165,3414.9729449,4,0.847165,3414.9729449,201708
1503156300000,4030.78,4030.78,4016.96,4016.96,0.392442,1580.77029476,6,0.097398,392.58900044,201708
1503156600000,4016.96,4016.96,4016.96,4016.96,0.0,0.0,0,0.0,0.0,201708
1503156900000,3995.63,3995.63,3995.62,3995.63,0.265001,1058.84454562,4,0.080895,323.22648885,201708
1503157200000,3991.51,3991.51,3991.51,3991.51,0.017,67.85567,1,0.0,0.0,201708
1503157500000,3991.51,3991.51,3964.67,3977.85,0.430782,1713.3216987,5,0.322782,1282.2386187,201708
1503157800000,3977.85,3977.85,3977.85,3977.85,0.075218,299.2059213,1,0.075218,299.2059213,201708
1503158100000,3977.85,3977.85,3972.05,3972.05,1.16761,4637.8311727,3,0.003609,14.35606065,201708
1503158400000,3972.05,3972.05,3972.05,3972.05,0.0,0.0,0,0.0,0.0,201708
1503158700000,4036.19,4036.19,4023.04,4023.04,0.010418,42.03691627,2,0.010418,42.03691627,201708
1503159000000,4049.69,4049.69,4049.69,4049.69,0.066,267.27954,1,0.066,267.27954,201708
1503159300000,3994.33,4049.69,3994.33,4049.69,0.758275,3045.40808939,6,0.394274,1591.46797506,201708
